"","project","organization","location","recording_date","recording_time","status","latitude","longitude","buffer_radius_m","species_code","scientific_name","species_english_name","species_class","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","Vocalization","Interval","daily_weather_station_nm","daily_weather_station_elevation","daily_weather_station_distance","daily_min_temp","daily_max_temp","daily_mean_temp","daily_total_rain_mm","daily_total_snow_cm","daily_precipitation_mm","daily_snow_on_ground_cm","hourly_weather_station_nm","hourly_weather_station_elevation","hourly_weather_station_distance","hourly_temp","hourly_dew_point","hourly_rel_humidity","hourly_precipitation_mm","hourly_wind_direction","hourly_wind_speed","hourly_visibility_km","hourly_station_pressure","hourly_humidex","hourly_wind_chill","hourly_weather_attributes","comment","species_comment","original_file_name","island_id","...1","area","log10_area_1","d_mainland","log10_dist_1","buffer_1k","buffer_5k","time_since_fire","basal_area_total","basal_area_living","basal_area_dead","total_cwd_volume","cwd_dc1","cwd_dc2","cwd_dc3","cwd_dc4","cwd_dc5","sci","trophic_level","trophic_niche","foraging_niche"
"1249","SK Pyrodiversity","ECCC","13-UEB21-HU",2019-06-26,05:18:00,"Transcribed",55.16724,-104.53011,NA,"SPSA","Actitis macularius","Spotted Sandpiper","AVES","3m 1SPR",0,1,1,0,"None",1,"Stan Shadick","1","To Be Checked","Call","0-1 min","LA RONGE A","379.20m","47km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","47km",11.4,8.7,83,0,34,5,NA,96.57,NA,NA,NA,NA,NA,"13-UEB21-HU_20190626_051800.wav","HU",16,1.2,0.342422681,3150.1,3.498462186,0.990543,0.900354,9,0.056157671,0.035033552,0.021124118,4.9012137,0.729077889,3.307874954,0.703069743,0.050130944,0.11106017,"actitis_macularius","Carnivore","Aquatic predator","Aquatic ground"
"1250","SK Pyrodiversity","ECCC","13-UEB21-HU",2019-06-26,05:18:00,"Transcribed",55.16724,-104.53011,NA,"SPSA","Actitis macularius","Spotted Sandpiper","AVES","3m 1SPR",0,1,1,0,"None",2,"Stan Shadick","1","To Be Checked","Call","0-1 min","LA RONGE A","379.20m","47km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","47km",11.4,8.7,83,0,34,5,NA,96.57,NA,NA,NA,NA,"Diffferent than UNSH1. Matches song 7 on Dendroica","13-UEB21-HU_20190626_051800.wav","HU",16,1.2,0.342422681,3150.1,3.498462186,0.990543,0.900354,9,0.056157671,0.035033552,0.021124118,4.9012137,0.729077889,3.307874954,0.703069743,0.050130944,0.11106017,"actitis_macularius","Carnivore","Aquatic predator","Aquatic ground"
"1251","SK Pyrodiversity","ECCC","13-UEB21-HU",2019-06-26,05:18:00,"Transcribed",55.16724,-104.53011,NA,"UNKN",NA,"Unknown","UNKNOWN","3m 1SPR",0,1,1,0,"None",1,"Stan Shadick","1","To Be Checked","Call","1-2 min","LA RONGE A","379.20m","47km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","47km",11.4,8.7,83,0,34,5,NA,96.57,NA,NA,NA,NA,NA,"13-UEB21-HU_20190626_051800.wav","HU",16,1.2,0.342422681,3150.1,3.498462186,0.990543,0.900354,9,0.056157671,0.035033552,0.021124118,4.9012137,0.729077889,3.307874954,0.703069743,0.050130944,0.11106017,NA,NA,NA,NA
"1252","SK Pyrodiversity","ECCC","13-UEB21-HU",2019-06-26,05:18:00,"Transcribed",55.16724,-104.53011,NA,"UNKN",NA,"Unknown","UNKNOWN","3m 1SPR",0,1,1,0,"None",2,"Stan Shadick","1","To Be Checked","Call","0-1 min","LA RONGE A","379.20m","47km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","47km",11.4,8.7,83,0,34,5,NA,96.57,NA,NA,NA,NA,"loon?","13-UEB21-HU_20190626_051800.wav","HU",16,1.2,0.342422681,3150.1,3.498462186,0.990543,0.900354,9,0.056157671,0.035033552,0.021124118,4.9012137,0.729077889,3.307874954,0.703069743,0.050130944,0.11106017,NA,NA,NA,NA
"1253","SK Pyrodiversity","ECCC","13-UEB21-HU",2019-06-26,05:18:00,"Transcribed",55.16724,-104.53011,NA,"YRWA","Setophaga coronata","Yellow-rumped Warbler","AVES","3m 1SPR",0,1,1,0,"None",1,"Stan Shadick","1","Confident","Song","0-1 min","LA RONGE A","379.20m","47km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","47km",11.4,8.7,83,0,34,5,NA,96.57,NA,NA,NA,NA,NA,"13-UEB21-HU_20190626_051800.wav","HU",16,1.2,0.342422681,3150.1,3.498462186,0.990543,0.900354,9,0.056157671,0.035033552,0.021124118,4.9012137,0.729077889,3.307874954,0.703069743,0.050130944,0.11106017,"setophaga_coronata",NA,NA,NA
"1254","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"ALFL","Empidonax alnorum","Alder Flycatcher","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"empidonax_alnorum","Carnivore","Invertivore","Invertivore sally air"
"1255","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"ALFL","Empidonax alnorum","Alder Flycatcher","AVES","3m 1SPR",0,0,0,0,"None",2,"Robert Wapple","1","Confident","Song","1-2 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"empidonax_alnorum","Carnivore","Invertivore","Invertivore sally air"
"1256","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"BAEA","Haliaeetus leucocephalus","Bald Eagle","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","1-2 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"haliaeetus_leucocephalus","Carnivore","Vertivore",NA
"1257","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"CEDW","Bombycilla cedrorum","Cedar Waxwing","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"bombycilla_cedrorum","Herbivore","Frugivore","Fugivore glean"
"1258","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"CHSP","Spizella passerina","Chipping Sparrow","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","1-2 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"spizella_passerina","Omnivore","Omnivore",NA
"1259","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"COME","Mergus merganser","Common Merganser","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"mergus_merganser","Carnivore","Aquatic predator","Aquatic dive"
"1260","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"CORA","Corvus corax","Common Raven","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"corvus_corax","Omnivore","Omnivore",NA
"1261","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"CORA","Corvus corax","Common Raven","AVES","3m 1SPR",0,0,0,0,"None",2,"Robert Wapple","1","Confident","Call","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"corvus_corax","Omnivore","Omnivore",NA
"1262","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"LEFL","Empidonax minimus","Least Flycatcher","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"empidonax_minimus","Carnivore","Invertivore","Invertivore sally air"
"1263","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"PHVI","Vireo philadelphicus","Philadelphia Vireo","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"vireo_philadelphicus","Carnivore","Invertivore","Invertivore glean arboreal"
"1264","SK Pyrodiversity","ECCC","13-UEB34-FD",2019-06-26,06:17:00,"Transcribed",55.495,-104.5073,NA,"YEWA","Setophaga petechia","Yellow Warbler","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","62km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","62km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UEB34-FD_20190626_061700.wav","FD",14,35.7,1.564666064,68.4,1.84135947,0.799137,0.38442,13,0.266181485,0.193578323,0.072603161,10.55841837,0.030275371,1.220351745,7.585529086,1.722262169,0,"setophaga_petechia",NA,NA,NA
"1265","SK Pyrodiversity","ECCC","13-UDB91-CD",2019-06-26,06:21:00,"Transcribed",55.174796,-105.03769,NA,"AMCR","Corvus brachyrhynchos","American Crow","AVES","3m 1SPR",0,0,0,0,"None",1,"Chris Chutter","1","Confident","Call","0-1 min","LA RONGE A","379.20m","15km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","15km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UDB91-CD_20190626_062100.wav","CD",6,3.2,0.62324929,3868.4,3.587643627,0.989155,0.834758,193,0.55701589,0.52905565,0.02796024,2.012336571,1.379991854,0.219687569,0.136596763,0.14324186,0.132818526,"corvus_brachyrhynchos","Omnivore","Omnivore",NA
"1266","SK Pyrodiversity","ECCC","13-UDB91-CD",2019-06-26,06:21:00,"Transcribed",55.174796,-105.03769,NA,"CHSP","Spizella passerina","Chipping Sparrow","AVES","3m 1SPR",0,0,0,0,"None",1,"Chris Chutter","1","Confirmed","Song","2-3 min","LA RONGE A","379.20m","15km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","15km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UDB91-CD_20190626_062100.wav","CD",6,3.2,0.62324929,3868.4,3.587643627,0.989155,0.834758,193,0.55701589,0.52905565,0.02796024,2.012336571,1.379991854,0.219687569,0.136596763,0.14324186,0.132818526,"spizella_passerina","Omnivore","Omnivore",NA
"1267","SK Pyrodiversity","ECCC","13-UDB91-CD",2019-06-26,06:21:00,"Transcribed",55.174796,-105.03769,NA,"LIBA",NA,"Light Background Noise","ABIOTIC","3m 1SPR",0,0,0,0,"None",1,"Chris Chutter","1","Confident","Non-vocal","0-1 min","LA RONGE A","379.20m","15km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","15km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,"Lake shore wave noise","13-UDB91-CD_20190626_062100.wav","CD",6,3.2,0.62324929,3868.4,3.587643627,0.989155,0.834758,193,0.55701589,0.52905565,0.02796024,2.012336571,1.379991854,0.219687569,0.136596763,0.14324186,0.132818526,NA,NA,NA,NA
"1268","SK Pyrodiversity","ECCC","13-UDB91-CD",2019-06-26,06:21:00,"Transcribed",55.174796,-105.03769,NA,"MYWA","Setophaga coronata coronata","Myrtle Warbler","AVES","3m 1SPR",0,0,0,0,"None",1,"Chris Chutter","1","Confident","Song","1-2 min","LA RONGE A","379.20m","15km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","15km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UDB91-CD_20190626_062100.wav","CD",6,3.2,0.62324929,3868.4,3.587643627,0.989155,0.834758,193,0.55701589,0.52905565,0.02796024,2.012336571,1.379991854,0.219687569,0.136596763,0.14324186,0.132818526,"setophaga_coronata coronata",NA,NA,NA
"1269","SK Pyrodiversity","ECCC","13-UDB91-CD",2019-06-26,06:21:00,"Transcribed",55.174796,-105.03769,NA,"SWTH","Catharus ustulatus","Swainson's Thrush","AVES","3m 1SPR",0,0,0,0,"None",1,"Chris Chutter","1","Confirmed","Song","0-1 min","LA RONGE A","379.20m","15km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","15km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UDB91-CD_20190626_062100.wav","CD",6,3.2,0.62324929,3868.4,3.587643627,0.989155,0.834758,193,0.55701589,0.52905565,0.02796024,2.012336571,1.379991854,0.219687569,0.136596763,0.14324186,0.132818526,"catharus_ustulatus","Omnivore","Invertivore","Generalist"
"1270","SK Pyrodiversity","ECCC","13-UDB91-CD",2019-06-26,06:21:00,"Transcribed",55.174796,-105.03769,NA,"SWTH","Catharus ustulatus","Swainson's Thrush","AVES","3m 1SPR",0,0,0,0,"None",2,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","15km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","15km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,NA,"13-UDB91-CD_20190626_062100.wav","CD",6,3.2,0.62324929,3868.4,3.587643627,0.989155,0.834758,193,0.55701589,0.52905565,0.02796024,2.012336571,1.379991854,0.219687569,0.136596763,0.14324186,0.132818526,"catharus_ustulatus","Omnivore","Invertivore","Generalist"
"1271","SK Pyrodiversity","ECCC","13-UDB91-CD",2019-06-26,06:21:00,"Transcribed",55.174796,-105.03769,NA,"UNPA",NA,"Unknown Passerine","UNKNOWN","3m 1SPR",0,0,0,0,"None",1,"Chris Chutter","1","To Be Checked","Call","2-3 min","LA RONGE A","379.20m","15km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","15km",11.4,8.8,83,0,33,3,NA,96.61,NA,NA,NA,NA,"CEDW/BRCR/BHCO","13-UDB91-CD_20190626_062100.wav","CD",6,3.2,0.62324929,3868.4,3.587643627,0.989155,0.834758,193,0.55701589,0.52905565,0.02796024,2.012336571,1.379991854,0.219687569,0.136596763,0.14324186,0.132818526,NA,NA,NA,NA
"1272","SK Pyrodiversity","ECCC","13-UDB72-EI",2019-06-26,07:22:00,"Transcribed",55.24411,-105.53696,NA,"CHSP","Spizella passerina","Chipping Sparrow","AVES","3m 1SPR",0,0,0,1,"None",1,"Avery Bartels","1","Confident","Song","1-2 min","LA RONGE A","379.20m","20km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","20km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB72-EI_20190626_072200.wav","EI",12,2.9,0.591064607,152.8,2.186956335,0.765684,0.465271,62,0.530693209,0.40887924,0.121813969,0.417260289,0.060057748,0.083901258,0.046584164,0.167774242,0.058942876,"spizella_passerina","Omnivore","Omnivore",NA
"1273","SK Pyrodiversity","ECCC","13-UDB72-EI",2019-06-26,07:22:00,"Transcribed",55.24411,-105.53696,NA,"REVI","Vireo olivaceus","Red-eyed Vireo","AVES","3m 1SPR",0,0,0,1,"None",1,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","20km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","20km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB72-EI_20190626_072200.wav","EI",12,2.9,0.591064607,152.8,2.186956335,0.765684,0.465271,62,0.530693209,0.40887924,0.121813969,0.417260289,0.060057748,0.083901258,0.046584164,0.167774242,0.058942876,"vireo_olivaceus","Omnivore","Invertivore","Invertivore glean arboreal"
"1274","SK Pyrodiversity","ECCC","13-UDB72-EI",2019-06-26,07:22:00,"Transcribed",55.24411,-105.53696,NA,"REVI","Vireo olivaceus","Red-eyed Vireo","AVES","3m 1SPR",0,0,0,1,"None",2,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","20km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","20km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB72-EI_20190626_072200.wav","EI",12,2.9,0.591064607,152.8,2.186956335,0.765684,0.465271,62,0.530693209,0.40887924,0.121813969,0.417260289,0.060057748,0.083901258,0.046584164,0.167774242,0.058942876,"vireo_olivaceus","Omnivore","Invertivore","Invertivore glean arboreal"
"1275","SK Pyrodiversity","ECCC","13-UDB72-EI",2019-06-26,07:22:00,"Transcribed",55.24411,-105.53696,NA,"SOSP","Melospiza melodia","Song Sparrow","AVES","3m 1SPR",0,0,0,1,"None",1,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","20km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","20km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB72-EI_20190626_072200.wav","EI",12,2.9,0.591064607,152.8,2.186956335,0.765684,0.465271,62,0.530693209,0.40887924,0.121813969,0.417260289,0.060057748,0.083901258,0.046584164,0.167774242,0.058942876,"melospiza_melodia","Omnivore","Omnivore",NA
"1276","SK Pyrodiversity","ECCC","13-UDB72-EI",2019-06-26,07:22:00,"Transcribed",55.24411,-105.53696,NA,"TEWA","Leiothylpis peregrina","Tennessee Warbler","AVES","3m 1SPR",0,0,0,1,"None",1,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","20km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","20km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB72-EI_20190626_072200.wav","EI",12,2.9,0.591064607,152.8,2.186956335,0.765684,0.465271,62,0.530693209,0.40887924,0.121813969,0.417260289,0.060057748,0.083901258,0.046584164,0.167774242,0.058942876,"leiothylpis_peregrina",NA,NA,NA
"1277","SK Pyrodiversity","ECCC","13-UDB72-EI",2019-06-26,07:22:00,"Transcribed",55.24411,-105.53696,NA,"WTSP","Zonotrichia albicollis","White-throated Sparrow","AVES","3m 1SPR",0,0,0,1,"None",1,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","20km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","20km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB72-EI_20190626_072200.wav","EI",12,2.9,0.591064607,152.8,2.186956335,0.765684,0.465271,62,0.530693209,0.40887924,0.121813969,0.417260289,0.060057748,0.083901258,0.046584164,0.167774242,0.058942876,"zonotrichia_albicollis","Herbivore","Omnivore",NA
"1278","SK Pyrodiversity","ECCC","13-UDB80-MT",2019-06-26,07:22:00,"Transcribed",55.12567,-105.187984,NA,"COLO","Gavia immer","Common Loon","AVES","3m 1SPR",0,0,1,0,"None",1,"Robert Wapple","1","Confident","Call","0-1 min","LA RONGE A","379.20m","6km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","6km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB80-MT_20190626_072200.wav","MT",26,7.5,0.929418926,375.1,2.575303333,0.76321,0.697526,139,0.774127154,0.545079381,0.229047773,3.521915824,2.661492501,0.717219712,0.083629196,0.059574414,0,"gavia_immer","Carnivore","Aquatic predator","Aquatic dive"
"1279","SK Pyrodiversity","ECCC","13-UDB80-MT",2019-06-26,07:22:00,"Transcribed",55.12567,-105.187984,NA,"MOAI",NA,"Moderate aircraft","ABIOTIC","3m 1SPR",0,0,1,0,"None",1,"Robert Wapple","1","Confident","Non-vocal","0-1 min","LA RONGE A","379.20m","6km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","6km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB80-MT_20190626_072200.wav","MT",26,7.5,0.929418926,375.1,2.575303333,0.76321,0.697526,139,0.774127154,0.545079381,0.229047773,3.521915824,2.661492501,0.717219712,0.083629196,0.059574414,0,NA,NA,NA,NA
"1280","SK Pyrodiversity","ECCC","13-UDB80-MT",2019-06-26,07:22:00,"Transcribed",55.12567,-105.187984,NA,"RBNU","Sitta canadensis","Red-breasted Nuthatch","AVES","3m 1SPR",0,0,1,0,"None",1,"Robert Wapple","1","Confident","Call","0-1 min","LA RONGE A","379.20m","6km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","6km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB80-MT_20190626_072200.wav","MT",26,7.5,0.929418926,375.1,2.575303333,0.76321,0.697526,139,0.774127154,0.545079381,0.229047773,3.521915824,2.661492501,0.717219712,0.083629196,0.059574414,0,"sitta_canadensis","Omnivore","Omnivore",NA
"1281","SK Pyrodiversity","ECCC","13-UDB80-MT",2019-06-26,07:22:00,"Transcribed",55.12567,-105.187984,NA,"WIWR","Troglodytes hiemalis","Winter Wren","AVES","3m 1SPR",0,0,1,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","6km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","6km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,NA,NA,"13-UDB80-MT_20190626_072200.wav","MT",26,7.5,0.929418926,375.1,2.575303333,0.76321,0.697526,139,0.774127154,0.545079381,0.229047773,3.521915824,2.661492501,0.717219712,0.083629196,0.059574414,0,"troglodytes_hiemalis",NA,NA,NA
"1282","SK Pyrodiversity","ECCC","13-UDB81-CC",2019-06-26,07:22:00,"Transcribed",55.14742,-105.17054,NA,"BRCR","Certhia americana","Brown Creeper","AVES","3m 1SPR",0,0,2,0,"None",1,"Stan Shadick","1","Confident","Song","1-2 min","LA RONGE A","379.20m","6km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","6km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,"Frequent noise from plane and trucks.",NA,"13-UDB81-CC_20190626_072200.wav","CC",5,21.1,1.344392274,135.1,2.133858125,0.617589,0.703608,159,0.671502077,0.627841691,0.043660386,3.200009627,0.415001798,1.235154929,0.716027164,0.558400423,0.275425313,"certhia_americana","Carnivore","Invertivore","Invertivore bark"
"1283","SK Pyrodiversity","ECCC","13-UDB81-CC",2019-06-26,07:22:00,"Transcribed",55.14742,-105.17054,NA,"CHSP","Spizella passerina","Chipping Sparrow","AVES","3m 1SPR",0,0,2,0,"None",1,"Stan Shadick","1","Confident","Song","0-1 min","LA RONGE A","379.20m","6km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","6km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,"Frequent noise from plane and trucks.","Longer than 2.3 seconds.","13-UDB81-CC_20190626_072200.wav","CC",5,21.1,1.344392274,135.1,2.133858125,0.617589,0.703608,159,0.671502077,0.627841691,0.043660386,3.200009627,0.415001798,1.235154929,0.716027164,0.558400423,0.275425313,"spizella_passerina","Omnivore","Omnivore",NA
"1284","SK Pyrodiversity","ECCC","13-UDB81-CC",2019-06-26,07:22:00,"Transcribed",55.14742,-105.17054,NA,"COLO","Gavia immer","Common Loon","AVES","3m 1SPR",0,0,2,0,"None",1,"Stan Shadick","1","Confident","Song","1-2 min","LA RONGE A","379.20m","6km",11.1,19,15.1,0.2,0,0.2,NA,"LA RONGE RCS","378.60m","6km",11.7,9,83,0,33,4,NA,96.64,NA,NA,NA,"Frequent noise from plane and trucks.",NA,"13-UDB81-CC_20190626_072200.wav","CC",5,21.1,1.344392274,135.1,2.133858125,0.617589,0.703608,159,0.671502077,0.627841691,0.043660386,3.200009627,0.415001798,1.235154929,0.716027164,0.558400423,0.275425313,"gavia_immer","Carnivore","Aquatic predator","Aquatic dive"
